name,brand,barcode,category,image_url,ingredients
,Rossmann ISANA young,4305615502458,,https://images.openbeautyfacts.org/images/products/430/561/550/2458/front_de.6.400.jpg,
Nude Metallic,Rival de Loop,4305615508085,,https://images.openbeautyfacts.org/images/products/430/561/550/8085/front_en.3.400.jpg,
INSEKTENSCHUTZ PUMPSPRAY,Rossmann,4305615517681,"fr:anti-moustiques, fr:moustique, fr:repulsif, fr:tique",https://images.openbeautyfacts.org/images/products/430/561/551/7681/front_de.4.400.jpg,
Banana powder,Rossmann,4305615528533,,https://images.openbeautyfacts.org/images/products/430/561/552/8533/front_en.3.400.jpg,
Deleux - feuchtes Toilettenpapier,alouette | Rossmann,4305615550268,,https://images.openbeautyfacts.org/images/products/430/561/555/0268/front_de.4.400.jpg,
Reinigungstücher,Isana,4305615551340,"Non-Food-Produkte, Open Beauty Facts",https://images.openbeautyfacts.org/images/products/430/561/555/1340/front_de.3.400.jpg,
Perfect Teint (Anti-Rötung Tagescreme),Isana,4305615551456,"Hautcreme, Tagescreme",https://images.openbeautyfacts.org/images/products/430/561/555/1456/front_de.5.400.jpg,
2in1 Volumen Shampoo & Spülung Malve & Acai,Rossmann,4305615566115,"Spülungen, en:hair, en:shampoos",https://images.openbeautyfacts.org/images/products/430/561/556/6115/front_en.6.400.jpg,"Aqua, Sodium Laureth Sulfate, Sodium Chloride, Cocamidopropyl Betaine, Malva Sylvestris Flower Extract, Euterpe Oleracea Fruit Extract, Hydrolyzed Wheat Protein, Niacinamide, Panthenol, Coco-Glucoside, Glyceryl Oleate, Hydroxypropyl Guar Hydroxypropyltrimonium Chloride, Magnesium Sulfate, Tocopherol, Hydrogenated Palm Glycerides Citrate, PEG-3 Distearate, Propylene Glycol, Glycerin, Parfum, Benzyl Salicylate, Linalool, Sodium Benzoate, Potassium Sorbate, Benzoic Acid, Phenoxyethanol, Citric Acid, Sodium Hydroxide."
Shampoo Seidenglanz,Isana,4305615566160,"Non-Food-Produkte, Open Beauty Facts",,
Shampoo sensitiv,isana,4305615566184,"en:hair, en:shampoos",https://images.openbeautyfacts.org/images/products/430/561/556/6184/front_de.4.400.jpg,"Aqua, Sodium Laureth Sulfate, Cocamidopropyl Betaine, Sodium Chloride, Niacinamide, Panthenol, Pantolactone, Hydrolyzed Wheat Protein, Gossypiurn Herbaceum Flower Extract, Centaurea Cyanus Flower Extract, Coco-Glucoside, Glyceryl Oleate, Hydroxypropyl Guar Hydroxypropyltrimonium Chloride, Tocopherol, Hydrogenated Palm Glycerides Citrate, PEG-3 Distearate, Glycerin, Propylene Glycol, Parfum, Sodium Benzoate, Potassium Sorbate, Benzoic Acid, Phenoxyethanol, Citrlc Acid, Sodium Hydroxide"
Reichhaltige Tagescreme,Isana,4305615566290,Gesichtscremes,https://images.openbeautyfacts.org/images/products/430/561/556/6290/front_de.8.400.jpg,"Aqua, Glycerin, Cetearyl Alcohol, Phenylbenzimidazole Sulfonic Acid, Arginine, C12-15 Alkyl Benzoate, Cocoglycerides, Potassium Cetyl Phosphate, Bis-Ethylhexyloxyphenol Methoxyphenyl Triazine, Butyrospermum Parkii Butter, Ethyl - hexyl Triazone, Hydrogenated Vegetable Glycerides, Prunus Amygdalus Dulcis Oil, Tocopheryl Acetate, Panthenol, Tocopherol, Helianthus Annuus Seed Oil, Phenoxyethanol, Hydrogenated Palm Glycerides, Coco-Caprylate, Carbomer, Xanthan Gum, Parfum, Ethylhexylglycerin, Linalool, Benzyl Alcohol, Pantolactone, Citric Acid"
Sonnenmilch,rossmann,4305615572536,fr:Crèmes solaire,https://images.openbeautyfacts.org/images/products/430/561/557/2536/front_de.7.400.jpg,"Aqua, Alcohol, Octocrylene, C12-15 Alkyl Benzoate, Glycerin, Ethylhexyl Salicylate, Butyl Methoxydibenzoylmethane, VP/Hexadecene Copolymer, Triacontanyl PVP, Acrylates Copolymer, Tocopheryl Acetate, Microcrystalline Cellulose, Parfum, Phenylbenzimidazole Sulfonic Acid, Caprylyl Glycol, Xanthan Gum, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Sodium Hydroxide, Ethylhexylglycerin, Carnosine, Galactoarabinan, Hydroxyacetophenone, Disodium EDTA, Cellulose Gum, Linalool, Benzyl Alcohol, Limonene, Benzyl Salicylate, Eugenol, Citronellol, Coumarin, Geraniol."
Sun ozon kids,Rossmann,4305615572765,"Schaum, Sonnencremes",https://images.openbeautyfacts.org/images/products/430/561/557/2765/front_en.11.400.jpg,"Zundquele al hgredients: Aqua, C12-15 Alkyl Benzoate, Glycerin, Buth/ Ma nethane, Ethylhexyl Stearate, Ethylhexyl Salicylate, Butane Oato um Cetyl Phosphate, Propane, Titanium Dioxide (nano), Phenfbeane fonic Acid, Sodium Cocoyl Glutamate, Dicaprylyl Ether, Cetear Ath Triazone, Phenoxyethanol, Alumina, Glyceryl Stearate,Aminoney Caprylyl Glycol, Isobutane, Simethicone, Tris-Biphenyl Trazi - ne (nano), Decyl Glucoside, Diethylhexyl Sodium Sufosucai - ele, Propylene Glycol, Decylene Glycol Disodium Phospha - te Bis-Ethylhexyloxyphenol Methoxyphenyl Triazine, Xant - lan Gum, Butylene Glycol Silver Chloride"
Après Soleil,Rossmann,4305615573410,,https://images.openbeautyfacts.org/images/products/430/561/557/3410/front_de.4.400.jpg,
Mundspülung extra frisch,"Dirk Rossmann GmbH, Rossmann, prokudent",4305615573892,"Falscher product type, Non-Food-Produkte, Open Beauty Facts, en:mouthwashes",https://images.openbeautyfacts.org/images/products/430/561/557/3892/front_de.4.400.jpg,"Aqua, Glycerin, Propylene Glycol, Sorbitol, Olaflur, Sodium Fluoride, Aroma, Potassium Acesulfame, Cocamidopropyl Betaine, Sodium Benzoate, Sodium Chloride, Citric Acid, Sodium Sulfate, Cl 42090."
Mundspülung extra weiss,"Dirk Rossmann GmbH, Prokudent, Rossmann",4305615573915,Mundwasser,https://images.openbeautyfacts.org/images/products/430/561/557/3915/front_de.4.400.jpg,"Aqua, Glycerin, Sorbitol, Propylene Glycol, Olaflur, Sodium Fluoride, Aroma, Potassium Acesulfame, Mentha Arvensis Leaf Oil, Eucalyptus Globulus Leaf Oil, Cocamidopropyl Betaine, Tetrapotassium Pyrophosphate, Sodium Benzoate, Limonene, Citric Acid, Disodium Phosphate, Sodium Chloride, Tetrasodium Pyrophosphate."
Mundspülung,"Prokudent, Rossmann",4305615573922,"de:Mundwasser, en:open-beauty-facts",https://images.openbeautyfacts.org/images/products/430/561/557/3922/front_de.4.400.jpg,"Aqua, Glycerin, Propylene Glycol, Sodium Fluoride, Olaflur, Chamomilla Recutita Flower Extract, Salvia Officinalis Leaf Extract, Eugenia Caryophyllus Bud Extract, Aroma, Potassium Acesulfame, Sorbitol, Cocamidopropyl Betaine, Sodium Benzoate, Potassium Sorbate, Eugenol, Limonene, Sodium Chloride, Citric Acid, Sodium Sulfate, Cl 42090."
Prokudent Kräuter Zahncreme,Rossmann,4305615574080,"Incorrect product type,Non-food-products,Open-beauty-facts",https://images.openbeautyfacts.org/images/products/430/561/557/4080/front_en.43.400.jpg,"Ingredients: Aqua, Hydrated Silica, Sorbitol, Propylene Glycol, Glycerin, Urea, Sodium C14-16 Olefin Sulfonate, Cellulose Gum, Aroma, Trisodium Phosphate, Sodium Fluoride, Sodium Saccharin, Limonene, Chamomilla Recutita Flower Extract, Salvia Officinalis Leaf Extract, Zinc Chloride, CI 77891."
prokudent MED,Rossmann,4305615574097,"en:Hygiene, Zahnpasten",https://images.openbeautyfacts.org/images/products/430/561/557/4097/front_de.7.400.jpg,"Aqua, Hydrated Silica, Sorbitol, Propylene Glycol, Tetrapotassium Pyrophosphate, Xanthan Gum, Sodium C14-16 Olefin Sulfonate, Aroma, Sodium Fluoride, Sodium Saccharin, Allantoin, Chamomilla Recutita Flower Extract, Salvia Officinalis Leaf Extract, Zinc Chloride, CI 77891."
Isana Trockenshampoo,Isana Rossman,4305615596716,,,
"Körperbalsam pH 5,5",ISANA,4305615608273,,https://images.openbeautyfacts.org/images/products/430/561/560/8273/front_de.3.400.jpg,
Peeling Aktiv Kohle,Isana,4305615608686,,https://images.openbeautyfacts.org/images/products/430/561/560/8686/front_de.3.400.jpg,
Intensiv Handcreme Urea,"Isana, Rossmann",4305615609997,"en:body, en:hand-creams",https://images.openbeautyfacts.org/images/products/430/561/560/9997/front_de.20.400.jpg,"Aqua, Olea Europaea Fruit Oil, Urea, Cetearyl Alcohol, Glycerin, Gylceryl Stearate Citrate, Glyceryl Stearate SE, Ethylhexyl Stearate, Butyrospermum Parkii Butter, Stearic Acid, Persea Gratissima Oil, Cera Alba, Panthenol, Tocopheryl Acetate, Gum, Xantan, Phenoxyethanol, Ethylhexylglycerin."
Handcreme Grüne Olive,Isana,4305615610023,Handcreme,https://images.openbeautyfacts.org/images/products/430/561/561/0023/front_de.13.400.jpg,"Aqua, Ethylhexyl Stearate, Glycerin, Glyceny Stearate SE, Cetyl Alcohol, Olea Europaea Fruit Oil, Panthenol, Theobroma Cacao Seed Butter, Copernicia Cerifera Cera, Caprylic/Capric Triglyceride, Butylene Glycol, Phenoxyethanol, Sodium Hydroxide, Parfum, Carbomer, Sodium Ceteary Sulfate, Ethylhexylglycerin, Citric Acid, Linalool, Limonene, Hen Cinnamal, Alpha-Isomethyl lonone, Coumarin, Geraniol"
Hand- & Nagelbalsam Aloe Vera,Isana,4305615610030,Balsam,https://images.openbeautyfacts.org/images/products/430/561/561/0030/front_de.11.400.jpg,"Aqua, Glycerin, Cetearyl Alcohol, Glyceryl Stearate, Ethylhexyl Stearate, Tocopheryl Acetate, Aloe Barbadensis Leaf Juice Powder, Camellia Sinensis Leaf Extract, Helianthus Annuus Hybrid Oil, Parfum, Sorbitol, Sodium Cetearyl Sulfate, Carbomer, Propylene Glycol, Phenoxyethanol, Benzyl Alcohol, Sodium Benzoate, Sodium Hydroxide"
Handcreme Milde Kamille,Isana,4305615610054,Handcremes,https://images.openbeautyfacts.org/images/products/430/561/561/0054/front_de.4.400.jpg,"Aqua, Ethylhexyl Stearate, Glycerin, Glyceryl Stearate SE, Cetyl Alcohol, Butylene Glycol, Chamomila Recutita Flower Extract, Theobroma Cacao Seed Butter, Panthenol, Propylene Glycol, Caprylic/Capric Triglyceride, Sodium Cetearyl Sulfate, Parfum, Sodium Hydroxide, Carbomer, Copemicia Cerifera Cera, Ethylhexylglycerin, Phenoxyethanol, Tetrasodium Glutamate Diacetate, Lactic Acid, Sodium Benzoate, Citric Acid"
Milde Kamille,Isana,4305615610061,,https://images.openbeautyfacts.org/images/products/430/561/561/0061/front_de.11.400.jpg,
Küchen Seife mit Orangen- und Thymian-Duft,isana,4305615610344,"Falscher product type, Non-Food-Produkte, Open Beauty Facts, en:soaps",https://images.openbeautyfacts.org/images/products/430/561/561/0344/front_de.4.400.jpg,"Aqua, Sodium Laureth Sulfate, Glycerin, Cocoamidopropyl Betaine, Sodium Chloride, Lactic Acid, Sodium Benzoate, Citrus Aurantium Dulcis Oil, PEG-40 Hydrogenated Castor Oil, Coco-Glucoside, Glyceryl Oleate, Sodium Lactate, Parfum, Benzophenone-4, Linalool, Hexyl Cinnamal, Limonene, CI 15510"
Isana Cremeseife Milch & Honig,Rossmann,4305615610351,,https://images.openbeautyfacts.org/images/products/430/561/561/0351/front_de.7.400.jpg,"Aqua, Sodium Laureth Sulfate, Cocamidopropyl Betaine, Sodium Chloride, Glycol Distearate, Coco-Glucoside, Glyceryl Oleate, Parfum, Mel, Sine Adipe Lac, Laureth-4, Sodium Lactate, Glycerin, Formic Acid, Tocopherol, Hydrogenated Vegetable Glycerides Citrate, Citric Acid, Sodium Benzoate, Potassium Sorbate, Hexyl Cinnamal, CI 47005, CI 15510, CI 16035"
Isana cremeseife olive,Isana,4305615610368,"Hygiène, Savons, en:non-food-products, en:open-beauty-facts",https://images.openbeautyfacts.org/images/products/430/561/561/0368/front_fr.3.400.jpg,"Aqua, Sodium Laureth Sulfate, Cocamidopropyl Betaine, Sodium Chloride, Glycol Distearate, Coco-Glucoside, Glyceryl Oleate, Sine Adipe Lac, Olea Europaea Leaf Extract, Laureth-4, Parfum, Glycerin, Propylene Glycol, Sodium Lactate, Hydrogenated Vegetable Glycerides Citrate, Tocopherol, Formic Acid, Citric Acid Sodium Benzoate, Potassium Sorbate. Hergestellt für Dirk Rossmann GmbH Isernhägener Str. 16, 30938 Burgwedel www.rossmann.de Hergestellt in Deutschland PET 12 Kostenloses Info-Telefon: 500 mle 0800-76 77 62 66"
milde Seife Blütenfest,"Isana, Rossmann",4305615610436,"en:Hygiene, Seifen, Flüssigseifen",https://images.openbeautyfacts.org/images/products/430/561/561/0436/front_de.8.400.jpg,"Aqua, Sodium Laureth Sulfate, Cocamidopropyl Betaine, Sodium Choride, Coco-Glucoside, Glyceryl Oleate, Cananga Odorata Flower Extrad, Hohal, Parfum, Tocopherol, Hydrogenated Vegetable Glycerides Citrate, Sodium Lacate, Citric Acid, Sodium Benzoate, Potassium Sorbate, Linalool, Benzyl Salicylate, l 17200, CI 16255."
,"Rossmann, Isana",4305615612300,en:open-beauty-facts,https://images.openbeautyfacts.org/images/products/430/561/561/2300/front_en.9.400.jpg,"Aqua, Alcohol Denat, Propylene Glycol, Bis (C13-15 Alkoxy) PG-Amodimethicone, Panthenol, VP/VA Copolymer, Parfum, Peg-40 Hydrogena - ted Castor Oil, C14-15 Alcohols, Linalool, Geraniol, Isotridecyl Alcohol, Limonene, Alpha-Isomethyl Ionone, Benzyl Alcohol, Laurtrimonium Chloride, Sodium Bisulfite Unsere Vere"
Creme Gel,Isana Style 2 Create,4305615612393,"en:Hair, en:Hair Gel, fr:Coiffants",https://images.openbeautyfacts.org/images/products/430/561/561/2393/front_de.10.400.jpg,"Aqua, Alcohol Denat., Cera Alba, Ethylhexyl Stearate, Cetearyl Alcohol, Bis-Diglyceryl Polyacyladipa - te-2, Propylene Glycol, Ceteareth-20, VP/VA Copolymer, Glyceryl Stearate, PEG-100 Stearate, Polyquaternium-69, Trilaureth-4 Phosphate, Phenoxyethanol, Silica, Hydrogenated Starch Hydrolysate, Parfum, Panthenol, Aminomethyl Propanol, Acrylates/c10-30 Alkyl Acrylate Crosspolymer, Ethylhexylglycerin, PEG-90M, Laurtrimonium Chloride, BHT."
Einwegrasierer 2-Klingen,Isana men,4305615613956,"Rasierklingen, en:Accessories, en:Razors",https://images.openbeautyfacts.org/images/products/430/561/561/3956/front_de.7.400.jpg,"PEG-115M, PEG-7M, Tocopherol, Cyclodextrin, Aloe Barbadensis Leaf Juice Powder Maltodextrin, Cl 77891, CI 77007, CI 74160."
Body milk mit olivenol,Isana,4305615616070,,https://images.openbeautyfacts.org/images/products/430/561/561/6070/front_en.9.400.jpg,ISANA REICHHALTIGE PFLEGE BODY MILK mit Olivenol fur trockene Haut LANG- ANHALTENDE PFLEGE
intensive Pflege Body oil,isana,4305615616100,,https://images.openbeautyfacts.org/images/products/430/561/561/6100/front_fr.5.400.jpg,
IMilde Seife (Meeresluft),ISANA,4305615617480,"Non-Food-Produkte, Open Beauty Facts",,
Pflege Creme,Isana,4305615620459,,https://images.openbeautyfacts.org/images/products/430/561/562/0459/front_en.6.400.jpg,"INGREDIENTS: Aqua, Isopropyl Palmitate, Decyl Oleate, Caprylic/Capric Triglyceride, Glycerin, Polyglyceryl-2 Dipolyhydroxystearate, Hydrogenated Castor Oil, Glyceryl Oleate, Simmondsia Chinensis Seed Oil, Tocopheryl Acetate, Magnesium Sulfate, Citric Acid, Parfum, Benzyl Alcohol, Benzyl Salicylate, Citronellol, Geraniol, Hexyl Cinnamal, Limonene, Linalool, Alpha-Isomethyl lonone, Sodium Benzoate."
Isana Soft Creme Aloe Vera,Isana Rossman,4305615620466,,https://images.openbeautyfacts.org/images/products/430/561/562/0466/front_de.3.400.jpg,
Vaseline,"Isana, Rossmann",4305615620473,"de:Hautpflege, de:hautcremes",https://images.openbeautyfacts.org/images/products/430/561/562/0473/front_pl.17.400.jpg,Petrolatum.
CREME-ÖL-BAD ENTSPANNUNGS-Zeit cremiges Badeerlebnis mit Macadamia-Nuss-Öl,"Isana, Rossmann",4305615621661,Badezusatz,https://images.openbeautyfacts.org/images/products/430/561/562/1661/front_de.4.400.jpg,"Aqua, Sodium Laureth Sulfate, Glycerin, Coco-Glucoside, Glyceryl Oleate, Cocamidopropyl Betaine, Sodium Chloride, Glycol Distearate, Laureth-4, Parfum, Macadamia Ternifolia Seed Oil, Mentha Aquatica Leaf Extract, Maris Sal, Menthol, Alcohol, Lauryl Lactate, PEG-14M, PEG-40 Hydrogenated Castor Oil, Citric Acid, Formic Acid, Sodium Benzoate, Potassium Sorbate, Hydrogenated Vegetable Glycerides Citrate, Tocopherol, Silica, BHT, Benzyl Salicylate, Linalool, Cl 15985, CI 14720, CI 28440."
ISANA BADE-PUDER,Isana,4305615621807,,https://images.openbeautyfacts.org/images/products/430/561/562/1807/front_de.12.400.jpg,
milde Seife Meeresluft,"Isana, Rossmann",4305615623177,"en:Hygiene, Seifen, Flüssigseife",https://images.openbeautyfacts.org/images/products/430/561/562/3177/front_de.4.400.jpg,"Aqua, Sodium Laureth Sulfate, Cocamidopropyl Betaine, Sodlun Chloride, Coco-Glucoside, Glyceryl Oleate, Parfum, Tocopherol, Hydrogenated Vegetable Glycerides Citrate, Sodium Lactate, Citric Acid, Sodium Bena oassum Sorbate, Linalool, Cl 42090."
milde Seife Mango exotic,"Isana, Rossmann",4305615623184,"en:Hygiene, Seifen, Flüssigseifen",https://images.openbeautyfacts.org/images/products/430/561/562/3184/front_de.5.400.jpg,"Aqua, Sodium Laureth Sulfate, Cocamidopropyl Betaine, Sodium Chloride, Coco-Glucoside, Glyceryl Oleate, Parfum, Tocopherol, Hydrogenated Vegetable Glycerides Citrate, Sodium Lactate, Citric Acid, Sodium Benzoate, Potassium Sorbate, Limonene, CI 15510, CI 14700."
,Isana Professional,4305615624945,Cheveux,https://images.openbeautyfacts.org/images/products/430/561/562/4945/front_de.3.400.jpg,"Aqua, Cetearyl Alcohol, Propylene Glycol Behentrimonium Chloride, Distearoylethyl Hydroxyethyl - Argania Spinosa Kernel Oil, Prunus Domestica Seed Oil, monium Methosulfate, Stearamidopropyl Dimethylamine Isopropyl Alcohol, Parfum, Limonene, Citrus Aurantium Peel Oil, Tetramethyl Acetyloctahydronaphthalenes, Citrus Limon Peel Oil, Citric Acid, Sodium Hydroxide, Benzoic Acid, Dehydroacetic Acid, Phenoxyethanol."
Haaröl - Arganöl & Pflege,Isana Professional,4305615625577,,https://images.openbeautyfacts.org/images/products/430/561/562/5577/front_de.4.400.jpg,"Cyclopentasiloxane, Dimethiconol, Helianthus Annuus Hybrid Oil, Helianthus Annuus Seed Oil, Argania Spinosa Kermel Oil, Parfum, Benzyl Alcohol, Limonene, Linalool, Hexyl Cinnamal, Citronellol, Benzyl Salicylate, Apha-Isomethyl lonone, Geraniol, CI"
Haarkur 13in1 Intensiv & Pflege,Isana Professional,4305615625584,Cheveux,https://images.openbeautyfacts.org/images/products/430/561/562/5584/front_de.3.400.jpg,"Aqua, Isopropyl Palmitate, Cetearyl Alcohol, Quaternium-87, B Searate, Propylene Glycol, Panthenol, Prunus Armeniaca Kernel Oil, Stearamidogo Dimethylamine, Behentrimonium Chloride, Glycerin, Hydrolyzed Keratin, Bells Pe Power Extract, Parfum, Hydroxyethylcellulose, Citric Acid, Limonene, Linalool, Hohol, Phenoxyethanol, Benzoic Acid, Dehydroacetic od, Potassium Sorbate, Sodium Benzoate, Sorbic Acid."
"Urea 5,5% Körperlotion",Isana,4305615628851,"Non-Food-Produkte, Open Beauty Facts",https://images.openbeautyfacts.org/images/products/430/561/562/8851/front_de.3.400.jpg,
Körpermilch 10% Urea,Isana Med,4305615628868,"Non food products, Open Beauty Facts",https://images.openbeautyfacts.org/images/products/430/561/562/8868/front_en.4.400.jpg,
SEIFENFREIES WASCHSTÜCK,ISANA MED,4305615629025,Seifen,https://images.openbeautyfacts.org/images/products/430/561/562/9025/front_en.9.400.jpg,"Disodium Lauryl Sulfosuccinate, Sodium Coco-Sulfate, Triticum Vulgare (Wheat) Starch, Cetearyl Alcohol, Hydrogenated Palm Glycerides, Aqua, Lauryl PCA. Citric Acid, Parfum, Coco-Glucoside, Glyceryl Oleate, Glyceryl Stearate, Sodium Coco - amphoacetate, Bisabolol, Panthenol, Sodium Chloride, Titanium Dioxide."
,ISANA MED,4305615629094,Waschlotion,https://images.openbeautyfacts.org/images/products/430/561/562/9094/front_de.4.400.jpg,
"Seifenfreie Waschlotion pH 5,5 hautneutral",Isana med,4305615629100,Seifen,https://images.openbeautyfacts.org/images/products/430/561/562/9100/front_de.5.400.jpg,"Aqua, Sodium Laureth Sulfate, Glycerin, Sodium Chloride, Cocamdiopropyl Betaine, Coco-Glucoside, Hydroxypropyl Guar Hydroxypropyltrimonium Chloride, Panthenol, Parfum, Citric Acid, Sodium Benzoate."
Isana Mes Dusche,Rossmann,4305615629179,"Non-Food-Produkte, Open Beauty Facts",https://images.openbeautyfacts.org/images/products/430/561/562/9179/front_de.3.400.jpg,
Shampoo Jeden Tag (Ultra Sensitiv),Isana Med,4305615629223,Duschgele,https://images.openbeautyfacts.org/images/products/430/561/562/9223/front_de.4.400.jpg,"Aqua, Sodium Laureth Sulfate, Glycerin, Cocamidopropyl Hydroxysultaine, Sodium Chloride, Coco-Glucoside, Glyceryl Oleate, Panthenol, Allantoin, Hydroxypropyl Guar Hydroxypropyltrimonium Chloride, Hydrogenated Vegetable Glycerides Citrate, Tocopherol, Sodium Citrate, Sodium Sulfate, Citric Acid, Sodium Benzoate"
"Isana Med Handcreme 5,5% Urea",Isana,4305615629896,Handcremes,https://images.openbeautyfacts.org/images/products/430/561/562/9896/front_de.11.400.jpg,Aqua | Urea | Cetearyl Alcohol | Glyceryl Stearate | Propylene Glycol | Ethylhexyl Stearate | Isopropyl Myristate | Glycerin | Butyrospermum Parkii Butter | Panthenol | Tocopheryl Acetate | Sodium Cetearyl Sulfate | Phenoxyethanol | Benzyl Alcohol | Sodium Lactate | Lactic Acid | Sodium Hydroxide | Citric Acid
Isana Med Handcreme Ultra Sensitive,Isana,4305615629902,Handcremes,https://images.openbeautyfacts.org/images/products/430/561/562/9902/front_de.7.400.jpg,"Aqua, Glycerin, Cetyl Alcohol, Glyceryl Stearate, Isopropyl Myristate, Dicaprylyl Ether, Allantoin, Helianthus Annuus Hybrid Oil, Sodium Cetearyl Sulfate, Caprylyl Glycol, Caprylhydroxamic Acid, Citric Acid, Sodium Hydroxide."
"Haarspray Color Glanz, 4 extra starker Halt","Dirk Rossmann GmbH, Isana, Rossmann",4305615630076,Haarspray,https://images.openbeautyfacts.org/images/products/430/561/563/0076/front_de.4.400.jpg,"Alcohol Denat., Butane, Propane, Dimethyl Ether, Aqua, Octylacrylamide / Acrylates/ Butylaminoethyl Methacrylate Copolymer, Aminomethyl Propanol, Panthenol, Ethylhexyl Salicylate, Tocopheryl Acetate, Benzoic Acid, Parfum, Benzyl Salicylate, Hexyl Cinnamal."
Vaseline,Isana,4305615634081,,https://images.openbeautyfacts.org/images/products/430/561/563/4081/front_en.8.400.jpg,
Haargel Maximum 8,Isana Men,4305615637921,,https://images.openbeautyfacts.org/images/products/430/561/563/7921/front_de.3.400.jpg,
Cremeseife Sensitiv,"Isana Rossmann, Rossmann",4305615639383,"Incorrect product type, Non food products, Open Beauty Facts",https://images.openbeautyfacts.org/images/products/430/561/563/9383/front_en.9.400.jpg,
Schaumfestiger,Isana,4305615643410,,https://images.openbeautyfacts.org/images/products/430/561/564/3410/front_en.7.400.jpg,
Styling-Gel POWER 5,"ISANA, Rossmann",4305615646732,Styling-Gel,,"Aqua, Algin, Hydroxypropyl Guar Hydroxypropyltrimonium Chloride, Niacinamide, Parfum, Sodium Benzoate, Potassium Sorbate, Limonene, Linalool, Citronellol, Citric Acid. Calcium Chloride, Sodium Hydroxide"
Duschgel viking [3in1],"Isana men, Rossmann",4305615647647,"en:Hygiene, en:Showers and baths, Duschgele",https://images.openbeautyfacts.org/images/products/430/561/564/7647/front_de.4.400.jpg,"Aqua, Sodium Laureth Sulfate, Sodium Chloride, Cocamidopropyl Betaine, Glycerin, Coco-Gluco - side, Glyceryl Oleate, Tocopherol, Hydrogenated Palm Glycerides Citrate, Hydroxypropyl Guar Hydroxypropyltrimonium Chloride, Propylene Glycol, Parfum, Coumarin, Linalool, Sodium Benzoate, Potassium Sorbate, Citric Acid, Sodium Hydroxide, Cl 15985, CI 19140, CI 28440, CI 42051"
Gesichtsmaske Hydro Booster,"Isana, Rossmann",4305615651453,,https://images.openbeautyfacts.org/images/products/430/561/565/1453/front_de.3.400.jpg,
Isana Handcreme Ginko,Rossmann,4305615651958,"Non food products, Open Beauty Facts",https://images.openbeautyfacts.org/images/products/430/561/565/1958/front_en.3.400.jpg,"Aqua, Glycerin, Ethylhexy Butyrospermum Parkii Butter, Cetyl Alcohol Nucifera Oil, Glyceryl Stearate, Glyceryl Stearate SE o Biloba Leaf Extract, Persea Gratissima Oil, Cea Phienoxyethanol, Sodium Hydroxide, Parfum, ha Laurate, Carbomer, Xanthan Gum, Propylene apiylyl Glycol, Sodium Cetearyl Sulfate, eyigycerin, Isoamyl Cocoate, Tetrasodium G acetate, Lactic Acid."
Urea Fussbad,Rossmann,4305615668055,Fußbad,https://images.openbeautyfacts.org/images/products/430/561/566/8055/front_de.4.400.jpg,"Aqua, Urea, Caprylyl/Capryl Glucoside, Glycerin, Cocamidopropyl Betaine, Decyl Glucoside, Hydroxypropyl Guar Hydroxypropyltrimonium Chloride, Phenoxyethano, Citric Acid, Parfum, Coco-Glucoside, Glyceryl Oleate, Sodium Hydroxide, Caprylyl Glycol, Niacinamide, Triacetin, Tetramethyl Acetyloctahydronaphthalenes, Linalool, Limonene, Citrus Aurantium Peel Oil, Tocopherol, Hydrogenated Palm Glycerides Citrate."
ISANA Deospray Paris,ISANA,4305615679129,Deospray,,"Butane, Alcohol, Propane, Triethyl Citrate, Isobutane, Glycerin, Isopropyl Myristate, Phenoxyethanol, Ethylhexylglycerin, Tocopherol, Aqua, Parfum, Citronellol, Linalool, Limonene"
ISANA Cremedusche Kokos & Vanille,Isana,4305615680194,Duschgele,https://images.openbeautyfacts.org/images/products/430/561/568/0194/front_en.9.400.jpg,"INGREDIENTS: Aqua, Sodium Laureth Sulfate, Sodium Chloride, Cocamidopropyl Betaine, Coco-Glucoside, Glyceryl Oleate, Tocopherol, Hydrogenated Palm Glycerides Ci - trate, Glycerin, Starch Hydroxypropyltrimonium Chloride, PEG-3 Distearate, Propylene Glycol, Parfum, Sodium Benzoate, Potassium Sorbate, Benzoic Acid, Citric Acid, Sodium Hydroxide."
Hydro Pflege-Gel Aloe Vera,Isana,4305615683300,,https://images.openbeautyfacts.org/images/products/430/561/568/3300/front_de.3.400.jpg,"Aloe Barbadensis Leaf Juice, Glycerin, Succinoglycan, Phenoxyethanol, Panthenol, Hydroxyace tophenone, Parfum, Sodium PCA, Aqua, Xanthan Gum, Sodium Hyaluronate, Sodium Hydroxide."
20Rollen Toilettenpapier,"Rossmann, aluette (Rossmann)",4305615685663,en:cured-sausages,https://images.openbeautyfacts.org/images/products/430/561/568/5663/front_de.4.400.jpg,
